,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
91,Nerve,"85,251,425","38,583,626",45.3,"46,667,799",54.7,66.0,66.0,PG-13,"HenryJoost,ArielSchulman","AllisonShearmur,AnthonyKatagas",7-27-2016,38600000.0,6.5,126529,movie,Nerve,0,2016,96,"Action,Adventure,Crime"
92,Leap!,"84,197,417","2,844,490",3.4,"81,352,927",96.6,42.0,62.0,PG,"StéphaneMeunier,ÉricWarin","LaurentZeitoun,YannZenou,NicolasDuval-Adassovsky,AndreRouleau,Valéried'Auteuil",8-25-2017,21800000.0,6.8,21940,movie,Ballerina,0,2016,89,"Adventure,Animation,Comedy"
93,Ouija: Origin of Evil,"81,705,746","35,144,505",43,"46,561,241",57,82.0,57.0,PG-13,MikeFlanagan,"MichaelBay,AndrewForm,BradFuller,JasonBlum,BrianGoldner,StephenDavis",10-21-2016,34900000.0,6.2,61552,movie,Ouija: Origin of Evil,0,2016,99,"Drama,Horror,Mystery"
94,Underworld: Blood Wars,"81,093,313","30,353,973",37.4,"50,739,340",62.6,21.0,49.0,R,AnnaFoerster,"TomRosenberg,GaryLucchesi,LenWiseman,RichardS.Wright,DavidKern",1-6-2017,30300000.0,5.7,74830,movie,Underworld: Blood Wars,0,2016,91,"Action,Adventure,Fantasy"
95,Manchester by the Sea,"78,988,148","47,695,371",60.4,"31,292,777",39.6,96.0,78.0,R,KennethLonergan,"MattDamon,KimberlySteward,ChrisMoore,LaurenBeck,KevinJ.Walsh",12-16-2016,47700000.0,7.8,271895,movie,Manchester by the Sea,0,2016,137,Drama
96,The Boss,"78,844,582","63,285,885",80.3,"15,558,697",19.7,22.0,38.0,R,BenFalcone,"MelissaMcCarthy,BenFalcone,WillFerrell,AdamMcKay,ChrisHenchy",4-8-2016,63000000.0,5.4,45680,movie,The Boss,0,2016,99,Comedy
97,Shin Godzilla,"77,947,607","1,918,403",2.5,"76,029,204",97.5,,,,,,,,6.8,27031,movie,Shin Gojira,0,2016,120,"Action,Drama,Horror"
98,Mike and Dave Need Wedding Dates,"77,068,246","46,009,673",59.7,"31,058,573",40.3,38.0,51.0,R,JakeSzymanski,"PeterChernin,JonathanLevine,JennoTopping",7-8-2016,46000000.0,6.0,88142,movie,Mike and Dave Need Wedding Dates,0,2016,98,"Comedy,Romance"
99,Kubo and the Two Strings,"76,249,438","48,023,088",63,"28,226,350",37,97.0,86.0,PG,TravisKnight,"ArianneSutner,TravisKnight",8-19-2016,48000000.0,7.8,126510,movie,Kubo and the Two Strings,0,2016,101,"Action,Adventure,Animation"
100,Quo vado?,"75,878,701",-,-,"75,878,701",100,60.0,62.0,,GennaroNunziante,PietroValsecchi,,,6.6,11074,movie,Quo vado?,0,2016,86,Comedy
101,Boo! A Madea Halloween,"74,827,344","73,206,343",97.8,"1,621,001",2.2,19.0,53.0,PG-13,TylerPerry,"TylerPerry,OzzieAreu,WillAreu",10-21-2016,73100000.0,4.6,8464,movie,Boo! A Madea Halloween,0,2016,103,"Comedy,Drama,Horror"
102,Miracles from Heaven,"73,983,003","61,705,123",83.4,"12,277,880",16.6,45.0,80.0,PG,PatriciaRiggen,"JoeRoth,ThomasDexterJakesSr.,DeVonFranklin",3-16-2016,61700000.0,7.1,24980,movie,Miracles from Heaven,0,2016,109,"Biography,Drama,Family"
103,I Am Not Madame Bovary,"70,826,207","436,798",0.6,"70,389,409",99.4,83.0,69.0,,FengXiao-Gang,,11-18-2016,436.6K,6.9,2217,movie,Wo bu shi Pan Jin Lian,0,2016,128,"Comedy,Drama"
104,See You Tomorrow,"70,065,569",-,-,"70,065,569",100,40.0,31.0,,AndreaZaccariello,GiuseppePedersoli,,,5.1,1107,movie,Bai du ren,0,2016,128,"Comedy,Drama,Romance"
105,One Piece Film: Gold,"66,207,073","423,593",0.6,"65,783,480",99.4,67.0,82.0,,HiroakiMiyamoto,,,,7.3,4876,movie,One Piece Film: Gold,0,2016,124,"Action,Adventure,Animation"
106,Moonlight,"65,336,603","27,854,932",42.6,"37,481,671",57.4,98.0,79.0,R,BarryJenkins,"AdeleRomanski,DedeGardner,JeremyKleiner",11-18-2016,27900000.0,7.4,298692,movie,Moonlight,0,2016,111,Drama
107,Monster Trucks,"64,493,915","33,370,166",51.7,"31,123,749",48.3,32.0,51.0,PG,ChrisWedge,"MaryParent,DenisL.Stewart",1-13-2017,33200000.000000004,5.6,16926,movie,Monster Trucks,0,2016,104,"Action,Adventure,Comedy"
108,Fences,"64,414,761","57,682,904",89.5,"6,731,857",10.5,,,,,,,,7.2,105982,movie,Fences,0,2016,139,Drama
109,"Hail, Caesar!","63,647,656","30,498,085",47.9,"33,149,571",52.1,86.0,44.0,PG-13,"JoelCoen,EthanCoen","JoelCoen,EthanCoen,TimBevan,EricFellner",2-5-2016,30000000.0,6.3,132241,movie,"Hail, Caesar!",0,2016,106,"Comedy,Drama,Mystery"
110,The Nice Guys,"62,788,218","36,261,763",57.8,"26,526,455",42.2,91.0,79.0,R,ShaneBlack,JoelSilver,5-20-2016,36200000.0,7.4,311302,movie,The Nice Guys,0,2016,116,"Action,Comedy,Crime"
111,Huo guo ying xiong,"58,106,427","779,818",1.3,"57,326,609",98.7,,,,,,,,6.6,1294,movie,Huo guo ying xiong,0,2016,94,"Comedy,Crime,Thriller"
112,L.O.R.D: Legend of Ravaging Dynasties,"58,089,494","350,456",0.6,"57,739,038",99.4,,31.0,,JingmingGuo,,9-30-2016,,5.1,1206,movie,Jue ji,0,2016,118,"Adventure,Animation,Fantasy"
113,Nine Lives,"57,814,445","19,700,032",34.1,"38,114,413",65.9,14.0,41.0,PG,BarrySonnenfeld,LisaEllzey,8-5-2016,19600000.0,5.3,22494,movie,Nine Lives,0,2016,87,"Comedy,Drama,Family"
114,Zoolander 2,"56,722,693","28,848,693",50.9,"27,874,000",49.1,22.0,20.0,PG-13,BenStiller,"BenStiller,StuartCornfeld,ScottRudin,ClaytonTownsend,JeffMann",2-12-2016,28800000.0,4.7,68496,movie,Zoolander 2,0,2016,101,"Action,Adventure,Comedy"
115,Barbershop: The Next Cut,"55,030,051","54,030,051",98.2,"1,000,000",1.8,90.0,66.0,PG-13,MalcolmD.Lee,"RobertTeitel,GeorgeTillmanJr.,IceCube",4-15-2016,54000000.0,5.9,15090,movie,Barbershop: The Next Cut,0,2016,111,"Comedy,Drama"
116,The Age of Shadows,"54,491,162","541,719",1,"53,949,443",99,100.0,83.0,,KimJee-woon,ChoiJeong-hwa,9-23-2016,,7.1,9764,movie,Mil-jeong,0,2016,140,"Action,Drama,Thriller"
117,A Chinese Odyssey: Part Three,"53,306,108",-,-,"53,306,108",100,,87.0,,JeffreyLau,,,,3.6,449,movie,Da hua xi you 3,0,2016,93,Fantasy
118,Tunnel,"52,444,295","568,876",1.1,"51,875,419",98.9,,,,ParkGyuTaek,,,,6.8,8497,movie,Teo-neol,0,2016,126,Drama
119,Patriots Day,"52,185,751","31,886,361",61.1,"20,299,390",38.9,81.0,86.0,R,PeterBerg,"ScottStuber,DylanClark,MarkWahlberg,StephenLevinson,HutchParker,DorothyAufiero,",1-13-2017,31800000.0,7.4,100371,movie,Patriots Day,0,2016,133,"Action,Crime,Drama"
120,My Beloved Bodyguard,"52,165,873",-,-,"52,165,873",100,,,,,,,,5.9,2158,movie,Wo de te gong ye ye,0,2016,99,"Action,Crime,Drama"
121,The Finest Hours,"52,099,090","27,569,558",52.9,"24,529,532",47.1,63.0,66.0,PG-13,CraigGillespie,"JamesWhitaker,DorothyAufiero",1-29-2016,27600000.0,6.7,65757,movie,The Finest Hours,0,2016,117,"Action,Drama,History"
122,Master,"51,636,415","597,251",1.2,"51,039,164",98.8,75.0,46.0,R,MariamaDiallo,"JoshuaAstrachan,BradBecker-Parton,AndreaRoa",3-18-2022,,6.6,2339,movie,Ma-seu-teo,0,2016,143,"Action,Crime"
123,Doraemon the Movie: Nobita and the Birth of Japan,"50,939,840",-,-,"50,939,840",100,,,,,,,,6.8,709,movie,Eiga Doraemon: Shin Nobita no Nippon tanjou,0,2016,104,"Adventure,Animation,Comedy"
124,The Wailing,"49,851,770","786,633",1.6,"49,065,137",98.4,99.0,82.0,,NaHong-jin,,5-20-2016,785.4K,7.4,64365,movie,Gokseong,0,2016,156,"Drama,Horror,Mystery"
125,Two Is a Family,"49,619,118",-,-,"49,619,118",100,,,,,,,,7.3,26104,movie,Demain tout commence,0,2016,118,"Comedy,Drama"
126,Never Gone,"48,980,792","96,421",0.2,"48,884,371",99.8,,64.0,,ZhouTuoRu,"KeLiming,ZhangYibai",7-15-2016,,5.3,961,movie,Zhi qing chun 2: Yuan lai ni hai zai zhe li,0,2016,100,"Drama,Romance"
127,Luck-Key,"48,913,975","466,505",1,"48,447,470",99,,76.0,,LeeGye-byeok,JeongHui-sun,,464.7K,6.9,2521,movie,Leokki,0,2016,112,"Action,Comedy,Crime"
128,Florence Foster Jenkins,"48,902,953","27,383,770",56,"21,519,183",44,88.0,68.0,PG-13,StephenFrears,"MichaelKuhn,TraceySeaward",8-12-2016,27400000.0,6.8,55192,movie,Florence Foster Jenkins,0,2016,111,"Biography,Comedy,Drama"
129,Mother's Day,"48,782,670","32,492,859",66.6,"16,289,811",33.4,,,,JamesSnider,,,,5.6,36692,movie,Mother's Day,0,2016,118,"Comedy,Drama,Romance"
130,A Monster Calls,"47,309,313","3,740,823",7.9,"43,568,490",92.1,86.0,81.0,PG-13,JuanAntonioBayona,BelénAtienza,1-6-2017,2200000.0,7.5,86762,movie,A Monster Calls,0,2016,108,"Adventure,Drama,Family"
131,Risen,"46,432,579","36,880,033",79.4,"9,552,546",20.6,20.0,8.0,,EddieArya,EddieArya,8-20-2021,,6.3,27662,movie,Risen,0,2016,107,"Action,Drama,History"
132,Blair Witch,"45,173,154","20,777,061",46,"24,396,093",54,38.0,31.0,R,AdamWingard,"RoyLee,StevenSchneider,KeithCalder,JessicaCalder",9-16-2016,20700000.0,5.0,44737,movie,Blair Witch,0,2016,89,"Horror,Mystery,Thriller"
133,Boonie Bears: The Big Top Secret,"45,150,390",-,-,"45,150,390",100,,,,,,,,4.9,178,movie,Xiong chu mo zhi xiong xin gui lai,0,2016,99,Animation
134,Café Society,"43,763,247","11,103,205",25.4,"32,660,042",74.6,71.0,56.0,PG-13,WoodyAllen,"LettyAronson,StephenTenenbaum,EdwardWalson",7-29-2016,11100000.0,6.6,76001,movie,Café Society,0,2016,96,"Comedy,Drama,Romance"
135,League of Gods,"43,498,766","181,633",0.4,"43,317,133",99.6,,,,,,,,4.5,2626,movie,Feng shen chuan qi,0,2016,109,"Action,Fantasy"
136,Almost Christmas,"42,580,920","42,158,780",99,"422,140",1,49.0,64.0,PG-13,DavidE.Talbert,WillPacker,11-11-2016,42000000.0,6.1,6754,movie,Almost Christmas,0,2016,111,"Comedy,Drama"
137,The Wild Life,"40,075,446","8,005,586",20,"32,069,860",80,17.0,28.0,PG,"VincentKesteloot,BenStassen","GinaGallo,MimiMaynard,DomonicParis,BenStassen,CarolineVanIseghem",9-9-2016,8000000.0,5.4,6147,movie,Robinson Crusoe,0,2016,91,"Adventure,Animation,Comedy"
138,Love O2O,"39,969,537",-,-,"39,969,537",100,,,,,,,,6.4,1002,movie,Wei wei yi xiao hen qing cheng,0,2016,103,"Drama,Romance"
139,The Forest,"39,712,000","26,594,261",67,"13,117,739",33,,,,,,,,4.8,42197,movie,The Forest,0,2016,93,"Horror,Mystery,Thriller"
140,The Forest,"39,712,000","26,594,261",67,"13,117,739",33,,,,,,,,6.4,289,movie,The Forest,0,2016,109,"Drama,Fantasy,Horror"
141,Absolutely Fabulous: The Movie,"39,219,109","4,772,155",12.2,"34,446,954",87.8,58.0,41.0,R,MandieFletcher,"DamianJones,JonPlowman",7-22-2016,4800000.0,5.4,12440,movie,Absolutely Fabulous: The Movie,0,2016,91,"Comedy,Crime"
142,My Mom Is a Character 2,"39,195,565",-,-,"39,195,565",100,,,,,,,,6.6,2700,movie,Minha Mãe é uma Peça 2: O Filme,0,2016,88,Comedy
143,"Crouching Tiger, Hidden Dragon: Sword of Destiny","38,659,039",-,-,"38,659,039",100,20.0,39.0,PG-13,Woo-PingYuen,"CharlieNguyen,PeterBerg",,,6.1,19315,movie,"Crouching Tiger, Hidden Dragon: Sword of Destiny",0,2016,96,"Action,Adventure,Drama"
144,Hell or High Water,"37,879,877","27,007,844",71.3,"10,872,033",28.7,97.0,88.0,R,DavidMackenzie,"SidneyKimmel,PeterBerg,CarlaHacken,JulieYorn",8-19-2016,27000000.0,7.6,223735,movie,Hell or High Water,0,2016,102,"Action,Crime,Drama"
145,Mission Milano,"37,749,848",-,-,"37,749,848",100,,0.0,,JingWong,YapingLi,,,3.9,289,movie,Tou tian te wu,0,2016,103,"Action,Adventure,Comedy"
146,The Handmaiden,"37,692,886","2,006,788",5.3,"35,686,098",94.7,95.0,91.0,,ParkChan-wook,"ParkChan-wook,SydLim",10-21-2016,2000000.0,8.1,136835,movie,Ah-ga-ssi,0,2016,145,"Drama,Romance,Thriller"
147,Snowden,"37,357,216","21,587,519",57.8,"15,769,697",42.2,61.0,70.0,R,OliverStone,"MoritzBorman,EricKopeloff,PhilipSchulz-Deyle,FernandoSulichin",9-16-2016,21600000.0,7.3,149420,movie,Snowden,0,2016,134,"Biography,Crime,Drama"
148,Nobunaga Concerto: The Movie,"36,187,594",-,-,"36,187,594",100,,,,,,,,6.3,429,movie,Nobunaga Concerto: The Movie,0,2016,126,"Adventure,Comedy,Sci-Fi"
149,Les Tuche 2: The American Dream,"35,210,425",-,-,"35,210,425",100,,,,,,,,4.8,1582,movie,Les Tuche 2 - Le rêve américain,0,2016,94,Comedy
150,Os Dez Mandamentos - O Filme,"31,998,251",-,-,"31,998,251",100,,,,,,,,3.6,1140,movie,Os Dez Mandamentos: O Filme,0,2016,120,"Adventure,Drama,Fantasy"
151,Bounty Hunters,"31,918,573",-,-,"31,918,573",100,,,,,,,,5.4,940,movie,Shang jin lie ren,0,2016,105,"Action,Comedy,Romance"
152,Ae Dil Hai Mushkil,"31,668,920","4,264,983",13.5,"27,403,937",86.5,50.0,44.0,,KaranJohar,"HirooJohar,KaranJohar,ApoorvaMehta",10-28-2016,4200000.0,5.8,22871,movie,Ae Dil Hai Mushkil,0,2016,158,"Drama,Music,Musical"
153,Assassination Classroom: The Graduation,"31,352,921",-,-,"31,352,921",100,,70.0,,EiichiroHasumi,"NaokiWatanabe,JulieK.Fujishima,MinamiIchikawa,TakaakiKabuto,JuichiUehara,AkiraMorii,ReikoKatayama,AtsushiFuruya",,,5.7,814,movie,Ansatsu kyôshitsu: sotsugyô hen,0,2016,118,"Action,Adventure,Comedy"
154,Perfect Strangers,"31,254,929",-,-,"31,254,929",100,,83.0,,AlexdelaIglesia,,,,7.7,63618,movie,Perfetti sconosciuti,0,2016,96,"Comedy,Drama"
155,Perfect Strangers,"31,254,929",-,-,"31,254,929",100,,83.0,,AlexdelaIglesia,,,,7.0,1872,movie,Teleioi xenoi,0,2016,92,"Comedy,Drama"
156,Billy Lynn's Long Halftime Walk,"30,930,984","1,738,477",5.6,"29,192,507",94.4,43.0,41.0,R,AngLee,"MarcPlatt,AngLee,RhodriThomas,StephenCornwell",11-18-2016,1700000.0,6.2,22393,movie,Billy Lynn's Long Halftime Walk,0,2016,113,"Action,Drama,Sport"
157,Pandora,"30,896,701",-,-,"30,896,701",100,,70.0,,ParkJung-woo,KangSung-ho,,,6.7,7243,movie,Pan-dola,0,2016,136,"Action,Drama,Thriller"
158,When the Bough Breaks,"30,658,387","29,747,603",97,"910,784",3,12.0,45.0,PG-13,JonCassar,"RobertShaye,MichaelLynne",9-9-2016,29700000.0,5.1,6904,movie,When the Bough Breaks,0,2016,107,"Drama,Thriller"
159,S Storm,"30,381,402",-,-,"30,381,402",100,86.0,82.0,R,AngLee,"TedHope,AngLee,JamesSchamus",9-27-1997,7900000.0,5.2,700,movie,'S' fung bou,0,2016,95,"Action,Crime"
160,Nocturnal Animals,"30,311,857","10,663,357",35.2,"19,648,500",64.8,74.0,73.0,R,TomFord,"TomFord,RobertSalerno",12-9-2016,10400000.0,7.5,267575,movie,Nocturnal Animals,0,2016,116,"Drama,Thriller"
161,A Silent Voice: The Movie,"30,156,463","310,407",1,"29,846,056",99,,,,,,,,8.1,73792,movie,Koe no katachi,0,2016,130,"Animation,Drama"
162,Keeping Up with the Joneses,"29,918,745","14,904,426",49.8,"15,014,319",50.2,19.0,37.0,PG-13,GregMottola,"LaurieMacDonald,WalterF.Parkes",10-21-2016,14900000.0,5.9,62285,movie,Keeping Up with the Joneses,0,2016,105,"Action,Comedy"
163,Jackie,"29,777,777","13,960,394",46.9,"15,817,383",53.1,87.0,60.0,R,PabloLarraín,"JuandeDiosLarraín,DarrenAronofsky,MickeyLiddell,ScottFranklin,AriHandel",1-27-2017,14000000.0,6.7,78439,movie,Jackie,0,2016,100,"Biography,Drama"
164,Masterminds,"29,674,699","17,368,022",58.5,"12,306,677",41.5,,,,,,,,5.8,54796,movie,Masterminds,0,2016,95,"Biography,Comedy,Crime"
165,Flight Crew,"29,171,110",-,-,"29,171,110",100,,58.0,,NikolayLebedev,"NikitaMikhalkov,LeonidVereshchagin,AntonZlatopolskiy",,,6.6,5389,movie,Ekipazh,0,2016,138,"Action,Adventure,Drama"
166,Viking,"29,161,298",-,-,"29,161,298",100,43.0,25.0,,YusryAbdHalim,ShireenM.Hashim,,,4.6,4658,movie,Viking,0,2016,142,"Action,Drama,History"
167,M.S. Dhoni: The Untold Story,"28,903,047","1,801,550",6.2,"27,101,497",93.8,75.0,78.0,,NeerajPandey,ArunPandey,9-30-2016,1800000.0,8.1,52700,movie,M.S. Dhoni: The Untold Story,0,2016,184,"Biography,Drama,Sport"
168,Fan,"28,240,000","2,300,000",8.1,"25,940,000",91.9,32.0,57.0,PG-13,KyleNewman,"KevinSpacey,DanaBrunetti,MatthewPerniciaro,EvanAstrowsky",2-6-2009,685.5K,7.2,45103,movie,Fan,0,2016,138,"Action,Drama,Thriller"
169,"Yôkai Watch: the Movie: The Flying Whale and the Grand Adventure of the Double Worlds, Meow!","28,110,245",-,-,"28,110,245",100,,,,,,,,5.9,73,movie,Yôkai Watch: Sora Tobu Kujira to Double no Sekai no Daibôken da Nyan!,0,2016,\N,"Animation,Comedy,Family"
170,Welcome to Germany,"28,036,021",-,-,"28,036,021",100,,,,,,,,6.2,5083,movie,Willkommen bei den Hartmanns,0,2016,116,"Comedy,Drama"
171,The Brothers Grimsby,"27,979,040","6,874,837",24.6,"21,104,203",75.4,37.0,41.0,R,LouisLeterrier,"SachaBaronCohen,NiraPark,PeterBaynham,AnthonyHines,ToddSchulman",3-11-2016,6900000.0,6.2,100049,movie,Grimsby,0,2016,83,"Action,Adventure,Comedy"
172,When Larry Meets Mary,"27,863,090",-,-,"27,863,090",100,,,,,,,,4.9,117,movie,Lu Yao zhi Ma Li,0,2016,\N,"Comedy,Romance"
173,Yesterday Once More,"27,411,872",-,-,"27,411,872",100,,66.0,,JohnnieTo,,,,6.7,275,movie,Shei de qing chun bu mi mang,0,2016,108,"Drama,Romance"
174,The Light Between Oceans,"25,975,621","12,545,979",48.3,"13,429,642",51.7,61.0,61.0,PG-13,DerekCianfrance,"DavidHeyman,JeffreyClifford",9-2-2016,12500000.0,7.2,55940,movie,The Light Between Oceans,0,2016,133,"Drama,Romance"
175,A Beautiful Planet,"25,730,120","15,650,615",60.8,"10,079,505",39.2,100.0,78.0,G,ToniMyers,ToniMyers,4-29-2016,15700000.0,7.3,1344,movie,A Beautiful Planet,0,2016,46,Documentary
176,Mr. Donkey,"25,537,759","356,255",1.4,"25,181,504",98.6,,88.0,,"ShenZhou,LuLiu",,10-28-2016,,7.4,1731,movie,Lü de shui,0,2016,113,Comedy
177,Born in China,"25,081,168","13,873,211",55.3,"11,207,957",44.7,85.0,73.0,G,ChuanLu,"RoyConli,BrianLeith,PhilChapman",4-21-2017,13900000.0,7.2,3817,movie,Born in China,0,2016,79,Documentary
178,Race,"25,070,261","19,206,207",76.6,"5,864,054",23.4,63.0,77.0,PG-13,StephenHopkins,"Jean-CharlesLevy,LucDayan,Louis-PhilippeRochon,DominiqueSéguin,StephenHopkins,KateGarwood,KarstenBrünig,NicolasManuel",2-19-2016,19100000.0,7.1,37302,movie,Race,0,2016,134,"Biography,Drama,Sport"
179,Call of Heroes,"25,040,561",-,-,"25,040,561",100,88.0,64.0,,BennyChanChi-Shun,BennyChanChi-Shun,,,6.4,2329,movie,Ngai sing,0,2016,120,"Action,Adventure,Crime"
180,Free State of Jones,"25,035,950","20,810,036",83.1,"4,225,914",16.9,47.0,64.0,R,GaryRoss,"JonKilik,GaryRoss,ScottStuber",6-24-2016,20800000.0,6.9,57175,movie,Free State of Jones,0,2016,139,"Action,Biography,Drama"
181,Whiskey Tango Foxtrot,"24,972,139","23,083,334",92.4,"1,888,805",7.6,67.0,54.0,R,"GlennFicarra,JohnRequa","LorneMichaels,TinaFey,IanBryce",3-4-2016,23000000.0,6.6,52354,movie,Whiskey Tango Foxtrot,0,2016,112,"Biography,Comedy,Drama"
182,Soulmate,"24,684,439",-,-,"24,684,439",100,,27.0,,AxelleCarolyn,ClaireOtway,,,7.4,2569,movie,Qi yue yu an sheng,0,2016,110,"Drama,Romance"
183,The Snow Queen 3: Fire and Ice,"24,644,317",-,-,"24,644,317",100,,95.0,,AlekseyTsitsilin,"YuriyMoskvin,VladimirNikolaev",8-31-2018,,6.1,2220,movie,Snezhnaya koroleva 3. Ogon i led,0,2016,89,"Adventure,Animation,Comedy"
184,God's Not Dead 2,"24,487,848","20,774,575",84.8,"3,713,273",15.2,10.0,62.0,PG,HaroldCronk,"MichaelScott,DavidA.R.White,RussellWolfe,ElizabethTravis,BrittanyYost",4-1-2016,20800000.0,4.4,12410,movie,God's Not Dead 2,0,2016,120,Drama
185,Camping 3,"24,224,579",-,-,"24,224,579",100,,,,,,,,4.3,976,movie,Camping 3,0,2016,105,Comedy
186,The Founder,"24,121,245","12,786,053",53,"11,335,192",47,81.0,82.0,PG-13,JohnLeeHancock,"DonHandfield,JeremyRenner,AaronRyder",1-20-2017,12800000.0,7.2,144379,movie,The Founder,0,2016,115,"Biography,Drama"
187,Bad Santa 2,"24,079,268","17,782,178",73.8,"6,297,090",26.2,23.0,34.0,R,MarkWaters,"AndrewGunn,J.GeyerKosinski",11-23-2016,17700000.0,5.6,25377,movie,Bad Santa 2,0,2016,92,"Comedy,Crime,Drama"
188,Spirits' Homecoming,"23,857,217","125,616",0.5,"23,731,601",99.5,,38.0,,ChoJung-rae,ChoJung-rae,,,6.7,527,movie,Gwi-hyang,0,2016,127,Drama
189,Silence,"23,834,809","7,100,177",29.8,"16,734,632",70.2,83.0,69.0,R,MartinScorsese,"MartinScorsese,EmmaTillingerKoskoff,RandallEmmett,BarbaraDeFina,GastónPavlovich,IrwinWinkler,VittorioCecchiGori",1-13-2017,7100000.0,7.1,110044,movie,Silence,0,2016,161,"Drama,History"
190,Kevin Hart: What Now?,"23,591,043","23,591,043",100,-,-,76.0,58.0,R,"LeslieSmall,TimStory","JeffClanagan,PookeyWigington,DanaM.Riddick",10-14-2016,23600000.0,5.9,9431,movie,Kevin Hart: What Now?,0,2016,96,"Comedy,Documentary"
191,No manches Frida,"23,540,937","11,528,613",49,"12,012,324",51,13.0,72.0,PG-13,NachoG.Velilla,"EdwardAllen,MarthaHigareda,MauricioArgüelles",9-2-2016,11500000.0,5.5,2301,movie,No manches Frida,0,2016,114,"Comedy,Romance"
192,Middle School: The Worst Years of My Life,"23,316,139","20,007,149",85.8,"3,308,990",14.2,64.0,58.0,PG,SteveCarr,"LeopoldoGout,BillRobinson",10-7-2016,20000000.0,6.1,8909,movie,Middle School: The Worst Years of My Life,0,2016,92,"Animation,Comedy,Family"
193,Triple 9,"23,177,948","12,639,297",54.5,"10,538,651",45.5,54.0,41.0,R,JohnHillcoat,"KeithRedmon,BardDorros,JohnHillcoat,MarcButan,AnthonyKatagas,ChristopherWoodrow",2-26-2016,12600000.0,6.3,71423,movie,Triple 9,0,2016,115,"Action,Crime,Thriller"
194,Rock Dog,"23,157,646","9,420,546",40.7,"13,737,100",59.3,47.0,47.0,PG,AshBrannon,"AmberWang,JoyceLou,DavidB.Miller,RobFeng,ZhengJun",2-24-2017,9400000.0,6.0,5282,movie,Rock Dog,0,2016,90,"Adventure,Animation,Comedy"
195,The Choice,"23,064,015","18,730,891",81.2,"4,333,124",18.8,11.0,61.0,PG-13,RossKatz,"NicholasSparks,PeterSafran,TheresaPark",2-5-2016,18700000.0,6.5,39509,movie,The Choice,0,2016,111,"Drama,Romance"
196,Penny Pincher!,"22,955,486",-,-,"22,955,486",100,,,,,,,,5.8,5282,movie,Radin!,0,2016,89,Comedy
