,Unnamed: 0,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
0,0,Frozen,1280802282,400738009,31.3,880064273,68.7,90.0,85.0,PG,"ChrisBuck,JenniferLee","MikeHuang,PeterDelVecho,KristinYadamec,AngelaFrancesDanna,DaraMcgarry,KellyEisert,JamesEHasman,NathanCurtis,JulieBaner,SheriPatterson",11-27-2013,401000000.0,7.5,608533,movie,Frozen,0,2013,102,"Adventure,Animation,Comedy"
1,1,Iron Man 3,1214811252,409013994,33.7,805797258,66.3,79.0,78.0,PG-13,ShaneBlack,KevinFeige,5-3-2013,409000000.0,7.2,820282,movie,Iron Man Three,0,2013,130,"Action,Adventure,Sci-Fi"
2,2,Despicable Me 2,970766005,368065385,37.9,602700620,62.1,75.0,85.0,PG,"ChrisRenaud,PierreCoffin","ChristopherMeledandri,JanetHealy",7-3-2013,368000000.0,7.3,389969,movie,Despicable Me 2,0,2013,98,"Adventure,Animation,Comedy"
3,3,The Hobbit: The Desolation of Smaug,958366855,258366855,27,700000000,73.0,74.0,85.0,PG-13,PeterJackson,"CarolynneCunningham,ZaneWeiner,FranWalsh,PeterJackson",12-13-2013,258399999.99999997,7.8,640048,movie,The Hobbit: The Desolation of Smaug,0,2013,161,"Adventure,Fantasy"
4,4,The Hunger Games: Catching Fire,865011746,424668047,49.1,440343699,50.9,90.0,89.0,PG-13,FrancisLawrence,"JonKilik,NinaJacobson",11-22-2013,,7.5,648558,movie,The Hunger Games: Catching Fire,0,2013,146,"Action,Adventure,Drama"
5,5,Fast & Furious 6,788679850,238679850,30.3,550000000,69.7,71.0,84.0,PG-13,JustinLin,"NealH.Moritz,VinDiesel,ClaytonTownsend",5-24-2013,238700000.0,7.1,388161,movie,Furious 6,0,2013,130,"Action,Crime,Thriller"
6,6,Monsters University,743559607,268492764,36.1,475066843,63.9,80.0,81.0,G,DanScanlon,KoriRae,6-21-2013,268500000.0,7.3,348397,movie,Monsters University,0,2013,104,"Adventure,Animation,Comedy"
7,7,Gravity,723192705,274092705,37.9,449100000,62.1,,,,,,,,7.7,808963,movie,Gravity,0,2013,91,"Action,Drama,Sci-Fi"
8,8,Man of Steel,668045518,291045518,43.6,377000000,56.4,56.0,75.0,PG-13,ZackSnyder,"CharlesRoven,ChristopherNolan,EmmaThomas,DeborahSnyder",6-14-2013,291000000.0,7.1,749635,movie,Man of Steel,0,2013,143,"Action,Adventure,Sci-Fi"
9,9,Thor: The Dark World,644783140,206362140,32,438421000,68.0,66.0,75.0,PG-13,AlanTaylor,KevinFeige,11-8-2013,206400000.0,6.8,653648,movie,Thor: The Dark World,0,2013,112,"Action,Adventure,Fantasy"
10,10,The Croods,587204668,187168425,31.9,400036243,68.1,72.0,77.0,PG,"ChristopherSanders,KirkDeMicco","KristineBelson,JaneHartwell",3-22-2013,187200000.0,7.2,209335,movie,The Croods,0,2013,98,"Adventure,Animation,Comedy"
11,11,World War Z,540007876,202359711,37.5,337648165,62.5,66.0,72.0,PG-13,MarcForster,"BradPitt,DedeGardner,JeremyKleiner,IanBryce",6-21-2013,202400000.0,7.0,644784,movie,World War Z,0,2013,116,"Action,Adventure,Horror"
12,12,Oz the Great and Powerful,493311825,234911825,47.6,258400000,52.4,57.0,56.0,PG,SamRaimi,JoeRoth,3-8-2013,234900000.0,6.3,205745,movie,Oz the Great and Powerful,0,2013,130,"Adventure,Family,Fantasy"
13,13,Star Trek Into Darkness,467365246,228778661,49,238586585,51.0,84.0,89.0,PG-13,J.J.Abrams,"J.J.Abrams,BryanBurk,DamonLindelof,AlexKurtzman,RobertoOrci",5-16-2013,228800000.0,7.7,478249,movie,Star Trek Into Darkness,0,2013,132,"Action,Adventure,Sci-Fi"
14,14,The Wolverine,414828246,132556852,32,282271394,68.0,71.0,69.0,PG-13,JamesMangold,"LaurenShulerDonner,HutchParker,HughJackman",7-26-2013,132500000.0,6.7,454929,movie,The Wolverine,0,2013,126,"Action,Sci-Fi"
15,15,Pacific Rim,411002906,101802906,24.8,309200000,75.2,72.0,77.0,PG-13,GuillermodelToro,"ThomasTull,JonJashni,GuillermodelToro,MaryParent",7-12-2013,101800000.0,6.9,490612,movie,Pacific Rim,0,2013,131,"Action,Adventure,Sci-Fi"
16,16,The Wolf of Wall Street,392000694,116900694,29.8,275100000,70.2,79.0,83.0,R,MartinScorsese,"MartinScorsese,LeonardoDiCaprio,RizaAziz,JoeyMcFarland,EmmaTillingerKoskoff",12-25-2013,116900000.0,8.2,1329990,movie,The Wolf of Wall Street,0,2013,180,"Biography,Comedy,Crime"
17,17,G.I. Joe: Retaliation,375740705,122523060,32.6,253217645,67.4,29.0,48.0,PG-13,JonM.Chu,"LorenzodiBonaventura,BrianGoldner",3-28-2013,122500000.0,5.8,180206,movie,G.I. Joe: Retaliation,0,2013,110,"Action,Adventure,Sci-Fi"
18,18,The Hangover Part III,362000072,112200072,31,249800000,69.0,20.0,44.0,R,ToddPhillips,"ToddPhillips,DanGoldberg",5-23-2013,112200000.0,5.8,309190,movie,The Hangover Part III,0,2013,100,"Comedy,Crime"
19,19,The Great Gatsby,353641895,144840419,41,208801476,59.0,48.0,67.0,PG-13,BazLuhrmann,"BazLuhrmann,CatherineMartin,DouglasWick,LucyFisher,CatherineKnapman",5-10-2013,144800000.0,7.2,523713,movie,The Great Gatsby,0,2013,143,"Drama,Romance"
20,20,Now You See Me,351723989,117723989,33.5,234000000,66.5,51.0,70.0,PG-13,LouisLeterrier,"AlexKurtzman,RobertoOrci,BobbyCohen,BoazYakin",5-31-2013,117700000.0,7.2,639237,movie,Now You See Me,0,2013,115,"Crime,Mystery,Thriller"
21,21,The Smurfs 2,347545360,71017784,20.4,276527576,79.6,14.0,56.0,PG,RajaGosnell,JordanKerner,7-31-2013,71000000.0,5.3,41352,movie,The Smurfs 2,0,2013,105,"Adventure,Animation,Comedy"
22,22,The Conjuring,319494638,137400141,43,182094497,57.0,86.0,83.0,R,JamesWan,"TonyDeRosa-Grund,PeterSafran,RobCowan",7-19-2013,137400000.0,7.5,488753,movie,The Conjuring,0,2013,112,"Horror,Mystery,Thriller"
23,23,A Good Day to Die Hard,304654182,67349198,22.1,237304984,77.9,15.0,40.0,R,JohnMoore,"AlexYoung,WyckGodfrey",2-14-2013,67300000.0,5.2,205390,movie,A Good Day to Die Hard,0,2013,98,"Action,Thriller"
24,24,Oblivion,286168572,89107235,31.1,197061337,68.9,,,,,,,,7.0,511724,movie,Oblivion,0,2013,124,"Action,Adventure,Sci-Fi"
25,25,Elysium,286140700,93050117,32.5,193090583,67.5,65.0,58.0,R,NeillBlomkamp,"BillBlock,NeillBlomkamp,SimonKinberg",8-9-2013,93100000.0,6.6,439592,movie,Elysium,0,2013,109,"Action,Drama,Sci-Fi"
26,26,Turbo,282570682,83028128,29.4,199542554,70.6,67.0,65.0,PG,DavidSoren,LisaStewart,7-17-2013,83000000.0,6.4,94046,movie,Turbo,0,2013,96,"Adventure,Animation,Comedy"
27,27,Cloudy with a Chance of Meatballs 2,274325949,119793567,43.7,154532382,56.3,71.0,66.0,PG,"CodyCameron,KrisPearn","KirkBodyfelt,PamMarsden",9-27-2013,119800000.0,6.4,99950,movie,Cloudy with a Chance of Meatballs 2,0,2013,95,"Adventure,Animation,Comedy"
28,28,Epic,268426634,107518682,40.1,160907952,59.9,65.0,65.0,PG,ChrisWedge,"LoriForte,JerryDavis",5-24-2013,107500000.0,6.6,104250,movie,Epic,0,2013,102,"Action,Adventure,Animation"
29,29,The Lone Ranger,260502115,89302115,34.3,171200000,65.7,31.0,51.0,PG-13,GoreVerbinski,"JerryBruckheimer,GoreVerbinski",7-3-2013,89300000.0,6.4,230711,movie,The Lone Ranger,0,2013,150,"Action,Adventure,Western"
30,30,American Hustle,251171807,150117807,59.8,101054000,40.2,92.0,74.0,R,DavidO.Russell,"CharlesRoven,RichardSuckle,MeganEllison,JonathanGordon",12-20-2013,150100000.0,7.3,471050,movie,American Hustle,0,2013,138,"Crime,Drama"
31,31,Grown Ups 2,246984278,133668525,54.1,113315753,45.9,8.0,53.0,PG-13,DennisDugan,"AdamSandler,JackGiarraputo",7-12-2013,133699999.99999999,5.3,150763,movie,Grown Ups 2,0,2013,101,Comedy
32,32,After Earth,243611982,60522097,24.8,183089885,75.2,12.0,36.0,PG-13,M.NightShyamalan,"CaleebPinkett,JadaPinkettSmith,WillSmith,JamesLassiter,M.NightShyamalan",5-31-2013,60500000.0,4.8,199249,movie,After Earth,0,2013,100,"Action,Adventure,Sci-Fi"
33,33,Planes,239258712,90288712,37.7,148970000,62.3,,,,,,,,5.7,44632,movie,Planes,0,2013,91,"Adventure,Animation,Comedy"
34,34,Hansel & Gretel: Witch Hunters,226349749,55703475,24.6,170646274,75.4,,,,,,,,6.1,203938,movie,Hansel & Gretel: Witch Hunters,0,2013,88,"Action,Fantasy,Horror"
35,35,Captain Phillips,218791811,107100855,49,111690956,51.0,93.0,89.0,PG-13,PaulGreengrass,"ScottRudin,DanaBrunetti,MichaelDeLuca",10-11-2013,107100000.0,7.8,448596,movie,Captain Phillips,0,2013,134,"Action,Biography,Crime"
36,36,Journey to the West,205637183,18058,<0.1,205619125,100.0,,,,,,,,6.8,12578,movie,Xi you: Xiang mo pian,0,2013,110,"Action,Adventure,Comedy"
37,37,White House Down,205366737,73103784,35.6,132262953,64.4,52.0,62.0,PG-13,RolandEmmerich,"BradleyJ.Fischer,HaraldKloser,JamesVanderbilt,LarryJ.Franco,LaetaKalogridis",6-28-2013,73100000.0,6.3,217883,movie,White House Down,0,2013,131,"Action,Drama,Thriller"
38,38,Percy Jackson: Sea of Monsters,199850315,68559554,34.3,131290761,65.7,42.0,55.0,PG,ThorFreudenthal,"KarenRosenfelt,MichaelBarnathan",8-7-2013,68500000.0,5.8,116444,movie,Percy Jackson: Sea of Monsters,0,2013,106,"Adventure,Family,Fantasy"
39,39,Jack the Giant Slayer,197687603,65187603,33,132500000,67.0,52.0,55.0,PG-13,BryanSinger,"NealH.Moritz,DavidDobkin,BryanSinger,PatrickMcCormick,OriMarmur",3-1-2013,,6.3,137015,movie,Jack the Giant Slayer,0,2013,114,"Action,Adventure,Fantasy"
40,40,The Secret Life of Walter Mitty,188133322,58236838,31,129896484,69.0,75.0,80.0,,NormanZ.McLeod,SamuelGoldwyn,9-1-1947,,7.3,310260,movie,The Secret Life of Walter Mitty,0,2013,114,"Adventure,Comedy,Drama"
41,41,12 Years a Slave,187733202,56671993,30.2,131061209,69.8,95.0,90.0,R,SteveMcQueen,"BradPitt,DedeGardner,JeremyKleiner,BillPohlad,SteveMcQueen,ArnonMilchan,AnthonyKatagas",10-18-2013,56700000.0,8.1,682710,movie,12 Years a Slave,0,2013,134,"Biography,Drama,History"
42,42,Lee Daniels' The Butler,177313795,116632095,65.8,60681700,34.2,72.0,78.0,PG-13,LeeDaniels,"PamelaOasWilliams,LauraZiskin,LeeDaniels,BuddyPatrick,CassianElwes",8-16-2013,116600000.0,7.2,113781,movie,The Butler,0,2013,132,"Biography,Drama"
43,43,Identity Thief,173965010,134506920,77.3,39458090,22.7,19.0,53.0,R,SethGordon,"JasonBateman,PamelaAbdy,ScottStuber",2-8-2013,134500000.0,5.7,131869,movie,Identity Thief,0,2013,111,"Comedy,Crime,Drama"
44,44,Anchorman 2: The Legend Continues,171464676,125168368,73,46296308,27.0,75.0,52.0,PG-13,AdamMcKay,"JuddApatow,WillFerrell,AdamMcKay",12-18-2013,127300000.0,6.3,178433,movie,Anchorman 2: The Legend Continues,0,2013,119,Comedy
45,45,Olympus Has Fallen,170270201,98925640,58.1,71344561,41.9,50.0,66.0,R,AntoineFuqua,"AlanSiegel,EdCathellIII,DannyLerner",3-22-2013,98900000.0,6.5,271412,movie,Olympus Has Fallen,0,2013,119,"Action,Thriller"
46,46,Insidious: Chapter 2,161919318,83586447,51.6,78332871,48.4,39.0,57.0,PG-13,JamesWan,"JasonBlum,OrenPeli",9-13-2013,83600000.0,6.6,166843,movie,Insidious: Chapter 2,0,2013,106,"Horror,Mystery,Thriller"
47,47,Lone Survivor,154802912,125095601,80.8,29707311,19.2,75.0,87.0,R,PeterBerg,"PeterBerg,SarahAubrey,RandallEmmett,NortonHerrick,BarrySpikings,AkivaGoldsman,MarkWahlberg,StephenLevinson,VitalyGrigoriants",1-10-2014,125100000.0,7.5,281619,movie,Lone Survivor,0,2013,121,"Action,Biography,Drama"
48,48,Jackass Presents: Bad Grandpa,151826547,102003019,67.2,49823528,32.8,61.0,60.0,R,JeffTremaine,"JeffTremaine,SpikeJonze,JohnnyKnoxville,DerekFreda",10-25-2013,102000000.0,6.5,93928,movie,Bad Grandpa,0,2013,92,Comedy
49,49,47 Ronin,151783839,38362475,25.3,113421364,74.7,16.0,48.0,PG-13,CarlRinsch,"PamelaAbdy,EricMcLeod",12-25-2013,38300000.0,6.2,157632,movie,47 Ronin,0,2013,128,"Action,Drama,Fantasy"
50,50,RED 2,148075565,53262560,36,94813005,64.0,44.0,63.0,PG-13,DeanParisot,"LorenzodiBonaventura,MarkVahradian",7-19-2013,53200000.0,6.6,168763,movie,RED 2,0,2013,116,"Action,Adventure,Comedy"
51,51,Mama,146428180,71628180,48.9,74800000,51.1,63.0,55.0,PG-13,AndyMuschietti,"J.MilesDale,BarbaraMuschietti",1-18-2013,71600000.0,6.2,178036,movie,Mama,0,2013,100,"Fantasy,Horror,Thriller"
52,52,Escape Plan,137328301,25135965,18.3,112192336,81.7,50.0,55.0,R,MikaelHåfström,"MarkCanton,RandallEmmett,RemingtonChase,RobbieBrenner,KevinKingTempleton",10-18-2013,25100000.0,6.7,239263,movie,Escape Plan,0,2013,115,"Action,Thriller"
53,53,2 Guns,131940411,75612460,57.3,56327951,42.7,65.0,66.0,R,BaltasarKormákur,"MarcPlatt,RandallEmmett,NortonHerrick,AdamSiegel,GeorgeFurla,RossRichie,AndrewCosby",8-2-2013,75600000.0,6.7,208479,movie,2 Guns,0,2013,109,"Action,Comedy,Crime"
54,54,This Is the End,126041322,101470202,80.5,24571120,19.5,83.0,71.0,R,"SethRogen,EvanGoldberg","SethRogen,EvanGoldberg,JamesWeaver",6-12-2013,101500000.0,6.6,403739,movie,This Is the End,0,2013,107,Comedy
55,55,Ender's Game,125544024,61737191,49.2,63806833,50.8,62.0,65.0,PG-13,GavinHood,"GigiPritzker,LindaMcDonough,AlexKurtzman,RobertoOrci,RobertChartoff,LynnHendee,OrsonScottCard,EdUlbrich",11-1-2013,61700000.0,6.6,236467,movie,Ender's Game,0,2013,114,"Action,Adventure,Sci-Fi"
56,56,Prisoners,122126687,61002302,50,61124385,50.0,81.0,87.0,R,DenisVilleneuve,"BroderickJohnson,KiraDavis,AndrewA.Kosove,AdamKolbrenner",9-20-2013,61000000.0,8.1,673271,movie,Prisoners,0,2013,153,"Crime,Drama,Mystery"
57,57,Saving Mr. Banks,117867984,83301580,70.7,34566404,29.3,79.0,84.0,PG-13,JohnLeeHancock,"AlisonOwen,IanCollie,PhilipSteuer",12-20-2013,83300000.0,7.5,159689,movie,Saving Mr. Banks,0,2013,125,"Biography,Comedy,Drama"
58,58,Warm Bodies,116980662,66380662,56.7,50600000,43.3,81.0,73.0,PG-13,JonathanLevine,"BrunaPapandrea,DavidHoberman,ToddLieberman",2-1-2013,66400000.00000001,6.9,228786,movie,Warm Bodies,0,2013,98,"Comedy,Horror,Romance"
59,59,Personal Tailor,116126458,375892,0.3,115750566,99.7,,53.0,,FengXiao-Gang,EvaCao,12-20-2013,375.8K,5.2,1241,movie,Si ren ding zhi,0,2013,118,"Comedy,Drama"
60,60,So Young,114926694,11186,<0.1,114915508,100.0,,36.0,,BernardVorhaus,"EdwardJ.Danziger,HarryLeeDanziger",,,6.4,2179,movie,Zhi wo men zhong jiang shi qu de qing chun,0,2013,131,"Drama,Romance"
61,61,Free Birds,110387072,55750480,50.5,54636592,49.5,20.0,44.0,PG,JimmyHayward,ScottMosier,11-1-2013,55700000.0,5.8,23944,movie,Free Birds,0,2013,91,"Adventure,Animation,Comedy"
62,62,Gangster Squad,105200903,46000903,43.7,59200000,56.3,31.0,57.0,R,RubenFleischer,"DanLin,KevinMcCormick,MichaelTadross",1-11-2013,46000000.0,6.7,213339,movie,Gangster Squad,0,2013,113,"Action,Crime,Drama"
63,63,Instructions Not Included,100486616,44467206,44.3,56019410,55.7,57.0,89.0,PG-13,EugenioDerbez,EugenioDerbez,8-30-2013,44500000.0,7.5,30588,movie,No se aceptan devoluciones,0,2013,115,"Comedy,Drama"
64,64,Philomena,100129872,37709979,37.7,62419893,62.3,91.0,89.0,PG-13,StephenFrears,"GabrielleTana,SteveCoogan,TraceySeaward",11-22-2013,37700000.0,7.6,99015,movie,Philomena,0,2013,98,"Biography,Comedy,Drama"
65,65,Blue Jasmine,99104804,33405481,33.7,65699323,66.3,91.0,77.0,PG-13,WoodyAllen,"LettyAronson,StephenTenenbaum,EdwardWalson",7-26-2013,33400000.0,7.3,200322,movie,Blue Jasmine,0,2013,98,"Comedy,Drama"
66,66,Young Detective Dee: Rise of the Sea Dragon,98774891,87783,<0.1,98687108,99.9,,53.0,,HarkTsui,"Kuo-fuChen,NansunShi,HarkTsui",,,6.4,4794,movie,Di Renjie: Shen du long wang,0,2013,134,"Action,Adventure,Drama"
67,67,Riddick,98337295,42025135,42.7,56312160,57.3,57.0,56.0,R,DavidTwohy,"VinDiesel,TedField",9-6-2013,42000000.0,6.4,163477,movie,Riddick,0,2013,119,"Action,Adventure,Sci-Fi"
68,68,Safe Haven,97594140,71349120,73.1,26245020,26.9,14.0,67.0,PG-13,LasseHallström,"RyanKavanaugh,WyckGodfrey,MartyBowen,NicholasSparks",2-14-2013,71300000.0,6.7,109700,movie,Safe Haven,0,2013,115,"Drama,Romance,Thriller"
69,69,Evil Dead,97542952,54239856,55.6,43303096,44.4,63.0,63.0,R,FedeAlvarez,"RobTapert,SamRaimi,BruceCampbell",4-5-2013,54200000.0,6.5,167136,movie,Evil Dead,0,2013,91,Horror
70,70,42,97470701,95020213,97.5,2450488,2.5,81.0,85.0,PG-13,BrianHelgeland,ThomasTull,4-12-2013,95100000.0,7.5,92934,movie,42,0,2013,128,"Biography,Drama,Sport"
71,71,The Mortal Instruments: City of Bones,95396573,31165421,32.7,64231152,67.3,13.0,58.0,PG-13,HaraldZwart,"RobertKulzer,DonCarmody",8-21-2013,31200000.0,5.9,131877,movie,The Mortal Instruments: City of Bones,0,2013,130,"Action,Adventure,Fantasy"
72,72,Rush,95224595,26947624,28.3,68276971,71.7,89.0,88.0,R,RonHoward,"AndrewEaton,EricFellner,BrianOliver,PeterMorgan,BrianGrazer,RonHoward",9-27-2013,26900000.0,8.1,466058,movie,Rush,0,2013,123,"Action,Biography,Drama"
73,73,Police Story: Lockdown,94249025,-,-,94249025,100.0,25.0,33.0,,ShengDing,JackieChan,6-5-2015,,6.0,9815,movie,Jing cha gu shi 2013,0,2013,110,"Action,Crime,Drama"
74,74,The Internship,93492844,44672764,47.8,48820080,52.2,35.0,51.0,PG-13,ShawnLevy,"VinceVaughn,ShawnLevy",6-7-2013,44700000.0,6.3,201493,movie,The Internship,0,2013,119,Comedy
75,75,The Purge,89328627,64473115,72.2,24855512,27.8,39.0,36.0,R,JamesDeMonaco,"JasonBlum,SebastienK.Lemercier,MichaelBay,AndrewForm,BradFuller",6-7-2013,,5.7,218517,movie,The Purge,0,2013,85,"Horror,Sci-Fi,Thriller"
76,76,Dhoom 3,88031955,8031955,9.1,80000000,90.9,74.0,48.0,,VijayKrishnaAcharya,AdityaChopra,12-20-2013,8000000.0,5.5,45405,movie,Dhoom:3,0,2013,172,"Action,Crime,Thriller"
77,77,Pain & Gain,87305549,49875291,57.1,37430258,42.9,50.0,47.0,R,MichaelBay,"DonaldDeLine,MichaelBay,IanBryce",4-26-2013,49900000.0,6.4,213437,movie,Pain & Gain,0,2013,129,"Action,Comedy,Crime"
78,78,About Time,87100449,15322921,17.6,71777528,82.4,70.0,81.0,R,RichardCurtis,"TimBevan,EricFellner,NickyKentishBarnes",11-8-2013,15300000.0,7.8,334916,movie,About Time,0,2013,123,"Comedy,Drama,Fantasy"
79,79,American Dreams in China,87097067,-,-,87097067,100.0,,77.0,,PeterHo-SunChan,"PeterHo-SunChan,Yuet-JanHui",,,7.0,2477,movie,Zhong Guo he huo ren,0,2013,112,Drama
80,80,Snowpiercer,86758912,4563650,5.3,82195262,94.7,94.0,72.0,R,BongJoonHo,"JeongTae-seong,StevenNam,ParkChan-wook,LeeTaeheon",6-27-2014,4600000.0,7.1,351636,movie,Snowpiercer,0,2013,126,"Action,Sci-Fi,Thriller"
81,81,Carrie,84790678,35266619,41.6,49524059,58.4,50.0,44.0,R,KimberlyPeirce,KevinMisher,10-18-2013,35300000.0,5.9,138723,movie,Carrie,0,2013,100,"Drama,Horror"
82,82,Finding Mr. Right,84112033,6945,<0.1,84105088,100.0,,70.0,,XiaoLuXue,"ShanTam,MatthewTang",,879.8K,6.5,2528,movie,Bei Jing yu shang Xi Ya Tu,0,2013,121,"Comedy,Romance"
83,83,The Fighter Pilot,82879386,-,-,82879386,100.0,,,,,,,,7.3,2521,movie,Eien no 0,0,2013,144,"Action,Drama,Mystery"
84,84,Miracle in Cell No. 7,82101723,-,-,82101723,100.0,,84.0,,MehmetAdaÖztekin,"SanerAyar,SinanTuran",,,8.2,19776,movie,7-beon-bang-ui seon-mul,0,2013,127,"Comedy,Drama"
85,85,The Attorney,78547586,557236,0.7,77990350,99.3,77.0,87.0,,YangWoo-suk,,,,7.7,6294,movie,Byeon-ho-in,0,2013,127,Drama
86,86,The Family,78418811,36918811,47.1,41500000,52.9,28.0,41.0,R,LucBesson,"VirginieSilla,RyanKavanaugh",9-13-2013,114.5K,6.3,115565,movie,The Family,0,2013,111,"Comedy,Crime,Thriller"
87,87,The Family,78418811,36918811,47.1,41500000,52.9,28.0,41.0,R,LucBesson,"VirginieSilla,RyanKavanaugh",9-13-2013,114.5K,7.2,20,movie,The Family,0,2013,152,"Comedy,Crime,Drama"
88,88,Scary Movie V,78378744,32015787,40.8,46362957,59.2,4.0,38.0,PG-13,MalcolmD.Lee,"DavidZucker,PhilDornfeld",4-12-2013,32000000.0,3.5,70486,movie,Scary Movie 5,0,2013,88,Comedy
89,89,R.I.P.D.,78324220,33618855,42.9,44705365,57.1,12.0,38.0,PG-13,RobertSchwentke,"NealH.Moritz,MikeRichardson,MichaelFottrell",7-19-2013,33600000.0,5.6,130073,movie,R.I.P.D.,0,2013,96,"Action,Adventure,Comedy"
